ArticleId,PMCid,TableName,SpecPragmatics,CellContent,Header,Stub,SuperRow,rowN,columnN,function,hasGender
2848,2768436,Table 1,BaselineCharacteristic,Sex,No. xx ; % ; ,Sex,None,2,2,43,no
2848,2768436,Table 1,BaselineCharacteristic,?Male, ; Characteristics ; ,?Male, Sex,3,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Male, Sex,3,1,3,yes
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?Male, Sex,3,2,3,yes
2848,2768436,Table 1,BaselineCharacteristic,?Female, ; Characteristics ; ,?Female, Sex,4,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Female, Sex,4,1,3,yes
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?Female, Sex,4,2,3,yes
2848,2768436,Table 1,BaselineCharacteristic,, ; Characteristics ; ,None,None,5,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; No. ; ,None,None,5,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; % ; ,None,None,5,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,"Age, years", ; Characteristics ; ,None,None,6,0,24,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; No. ; ,"Age, years",None,6,1,43,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; % ; ,"Age, years",None,6,2,43,no
2848,2768436,Table 1,BaselineCharacteristic,?Median, ; Characteristics ; ,?Median," Age, years",7,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Median," Age, years",7,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; % ; ,?Median," Age, years",7,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?Range, ; Characteristics ; ,?Range," Age, years",8,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,, ; Characteristics ; ,None,None,9,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; No. ; ,None,None,9,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; % ; ,None,None,9,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,Karnofsky performance status, ; Characteristics ; ,None,None,10,0,24,no
2848,2768436,Table 1,BaselineCharacteristic,Karnofsky performance status,No. xx ; No. ; ,Karnofsky performance status,None,10,1,43,no
2848,2768436,Table 1,BaselineCharacteristic,Karnofsky performance status,No. xx ; % ; ,Karnofsky performance status,None,10,2,43,no
2848,2768436,Table 1,BaselineCharacteristic,?xxx, ; Characteristics ; ,?xxx, Karnofsky performance status,11,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?xxx, Karnofsky performance status,11,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?xxx, Karnofsky performance status,11,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?xx, ; Characteristics ; ,?xx, Karnofsky performance status,12,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?xx, Karnofsky performance status,12,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; % ; ,?xx, Karnofsky performance status,12,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?xx, ; Characteristics ; ,?xx, Karnofsky performance status,13,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?xx, Karnofsky performance status,13,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; % ; ,?xx, Karnofsky performance status,13,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?xx, ; Characteristics ; ,?xx, Karnofsky performance status,14,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,x,No. xx ; No. ; ,?xx, Karnofsky performance status,14,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,x.x,No. xx ; % ; ,?xx, Karnofsky performance status,14,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,, ; Characteristics ; ,None,None,15,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; No. ; ,None,None,15,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; % ; ,None,None,15,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,Primary tumour site, ; Characteristics ; ,None,None,16,0,24,no
2848,2768436,Table 1,BaselineCharacteristic,Primary tumour site,No. xx ; No. ; ,Primary tumour site,None,16,1,43,no
2848,2768436,Table 1,BaselineCharacteristic,Primary tumour site,No. xx ; % ; ,Primary tumour site,None,16,2,43,no
2848,2768436,Table 1,BaselineCharacteristic,?Stomach, ; Characteristics ; ,?Stomach, Primary tumour site,17,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Stomach, Primary tumour site,17,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?Stomach, Primary tumour site,17,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?Gastro-oesophageal junction, ; Characteristics ; ,?Gastro-oesophageal junction, Primary tumour site,18,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Gastro-oesophageal junction, Primary tumour site,18,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?Gastro-oesophageal junction, Primary tumour site,18,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,, ; Characteristics ; ,None,None,19,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; No. ; ,None,None,19,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; % ; ,None,None,19,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,Histotype, ; Characteristics ; ,None,None,20,0,24,no
2848,2768436,Table 1,BaselineCharacteristic,Histotype,No. xx ; No. ; ,Histotype,None,20,1,43,no
2848,2768436,Table 1,BaselineCharacteristic,Histotype,No. xx ; % ; ,Histotype,None,20,2,43,no
2848,2768436,Table 1,BaselineCharacteristic,?Intestinal adenocarcinoma, ; Characteristics ; ,?Intestinal adenocarcinoma, Histotype,21,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Intestinal adenocarcinoma, Histotype,21,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?Intestinal adenocarcinoma, Histotype,21,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?Non-intestinal adenocarcinomaa, ; Characteristics ; ,?Non-intestinal adenocarcinomaa, Histotype,22,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Non-intestinal adenocarcinomaa, Histotype,22,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?Non-intestinal adenocarcinomaa, Histotype,22,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,, ; Characteristics ; ,None,None,23,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; No. ; ,None,None,23,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; % ; ,None,None,23,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,State of disease, ; Characteristics ; ,None,None,24,0,24,no
2848,2768436,Table 1,BaselineCharacteristic,State of disease,No. xx ; No. ; ,State of disease,None,24,1,43,no
2848,2768436,Table 1,BaselineCharacteristic,State of disease,No. xx ; % ; ,State of disease,None,24,2,43,no
2848,2768436,Table 1,BaselineCharacteristic,?Locally advanced, ; Characteristics ; ,?Locally advanced, State of disease,25,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,x,No. xx ; No. ; ,?Locally advanced, State of disease,25,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,x.x,No. xx ; % ; ,?Locally advanced, State of disease,25,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?Metastatic, ; Characteristics ; ,?Metastatic, State of disease,26,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Metastatic, State of disease,26,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?Metastatic, State of disease,26,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,, ; Characteristics ; ,None,None,27,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; No. ; ,None,None,27,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; % ; ,None,None,27,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,Prior surgery, ; Characteristics ; ,None,None,28,0,24,no
2848,2768436,Table 1,BaselineCharacteristic,Prior surgery,No. xx ; No. ; ,Prior surgery,None,28,1,43,no
2848,2768436,Table 1,BaselineCharacteristic,Prior surgery,No. xx ; % ; ,Prior surgery,None,28,2,43,no
2848,2768436,Table 1,BaselineCharacteristic,?Total/partial gastrectomy, ; Characteristics ; ,?Total/partial gastrectomy, Prior surgery,29,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Total/partial gastrectomy, Prior surgery,29,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?Total/partial gastrectomy, Prior surgery,29,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?Protesis/anastomosis, ; Characteristics ; ,?Protesis/anastomosis, Prior surgery,30,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,x,No. xx ; No. ; ,?Protesis/anastomosis, Prior surgery,30,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,x.x,No. xx ; % ; ,?Protesis/anastomosis, Prior surgery,30,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,, ; Characteristics ; ,None,None,31,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; No. ; ,None,None,31,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; % ; ,None,None,31,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,Adjuvant chemotherapy, ; Characteristics ; ,Adjuvant chemotherapy,,32,0,24,no
2848,2768436,Table 1,BaselineCharacteristic,x,No. xx ; No. ; ,Adjuvant chemotherapy,,32,1,43,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,Adjuvant chemotherapy,,32,2,43,no
2848,2768436,Table 1,BaselineCharacteristic,?x-FU/AF regimens, ; Characteristics ; ,?x-FU/AF regimens, Adjuvant chemotherapy,33,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,x,No. xx ; No. ; ,?x-FU/AF regimens, Adjuvant chemotherapy,33,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?x-FU/AF regimens, Adjuvant chemotherapy,33,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?x-FU/CDDP regimens, ; Characteristics ; ,?x-FU/CDDP regimens, Adjuvant chemotherapy,34,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,x,No. xx ; No. ; ,?x-FU/CDDP regimens, Adjuvant chemotherapy,34,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?x-FU/CDDP regimens, Adjuvant chemotherapy,34,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?x-FU/CDDP/EPI regimens, ; Characteristics ; ,?x-FU/CDDP/EPI regimens, Adjuvant chemotherapy,35,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,x,No. xx ; No. ; ,?x-FU/CDDP/EPI regimens, Adjuvant chemotherapy,35,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?x-FU/CDDP/EPI regimens, Adjuvant chemotherapy,35,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,, ; Characteristics ; ,None,None,36,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; No. ; ,None,None,36,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; % ; ,None,None,36,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,Site of disease, ; Characteristics ; ,None,None,37,0,24,no
2848,2768436,Table 1,BaselineCharacteristic,Site of disease,No. xx ; No. ; ,Site of disease,None,37,1,43,no
2848,2768436,Table 1,BaselineCharacteristic,Site of disease,No. xx ; % ; ,Site of disease,None,37,2,43,no
2848,2768436,Table 1,BaselineCharacteristic,?Primary, ; Characteristics ; ,?Primary, Site of disease,38,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Primary, Site of disease,38,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?Primary, Site of disease,38,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?Lymph nodes, ; Characteristics ; ,?Lymph nodes, Site of disease,39,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Lymph nodes, Site of disease,39,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?Lymph nodes, Site of disease,39,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?Liver, ; Characteristics ; ,?Liver, Site of disease,40,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Liver, Site of disease,40,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?Liver, Site of disease,40,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?Peritoneum/local recurrence, ; Characteristics ; ,?Peritoneum/local recurrence, Site of disease,41,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Peritoneum/local recurrence, Site of disease,41,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?Peritoneum/local recurrence, Site of disease,41,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?Other, ; Characteristics ; ,?Other, Site of disease,42,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?Other, Site of disease,42,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?Other, Site of disease,42,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,, ; Characteristics ; ,None,None,43,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; No. ; ,None,None,43,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,,No. xx ; % ; ,None,None,43,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,No. of organs involved, ; Characteristics ; ,None,None,44,0,24,no
2848,2768436,Table 1,BaselineCharacteristic,No. of organs involved,No. xx ; No. ; ,No. of organs involved,None,44,1,43,no
2848,2768436,Table 1,BaselineCharacteristic,No. of organs involved,No. xx ; % ; ,No. of organs involved,None,44,2,43,no
2848,2768436,Table 1,BaselineCharacteristic,?x, ; Characteristics ; ,?x, No. of organs involved,45,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?x, No. of organs involved,45,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?x, No. of organs involved,45,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?x, ; Characteristics ; ,?x, No. of organs involved,46,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?x, No. of organs involved,46,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?x, No. of organs involved,46,2,3,no
2848,2768436,Table 1,BaselineCharacteristic,?>x, ; Characteristics ; ,?>x, No. of organs involved,47,0,2,no
2848,2768436,Table 1,BaselineCharacteristic,xx,No. xx ; No. ; ,?>x, No. of organs involved,47,1,3,no
2848,2768436,Table 1,BaselineCharacteristic,xx.x,No. xx ; % ; ,?>x, No. of organs involved,47,2,3,no
2866,2775018,Table 1,BaselineCharacteristic,Characteristics,,None,None,0,0,,no
2866,2775018,Table 1,BaselineCharacteristic,,,None,None,0,1,,no
2866,2775018,Table 1,BaselineCharacteristic,Acupuncture,,None,None,0,2,,no
2866,2775018,Table 1,BaselineCharacteristic,Control,,None,None,0,3,,no
2866,2775018,Table 1,BaselineCharacteristic,Total,,None,None,0,4,,no
2866,2775018,Table 1,BaselineCharacteristic,Mean Age,Characteristics ; ,None,None,1,0,,no
2866,2775018,Table 1,BaselineCharacteristic,, ; ,None,None,1,1,,no
2866,2775018,Table 1,BaselineCharacteristic,xx.x (x.x),Acupuncture ; ,None,None,1,2,,no
2866,2775018,Table 1,BaselineCharacteristic,xx.x (x.x),Control ; ,None,None,1,3,,no
2866,2775018,Table 1,BaselineCharacteristic,xx.x (x.x),Total ; ,None,None,1,4,,no
2866,2775018,Table 1,BaselineCharacteristic,,Characteristics ; Mean Age ; ,None,None,2,0,,no
2866,2775018,Table 1,BaselineCharacteristic,, ;  ; ,None,None,2,1,,no
2866,2775018,Table 1,BaselineCharacteristic,,Acupuncture ; xx.x (x.x) ; ,None,None,2,2,,no
2866,2775018,Table 1,BaselineCharacteristic,,Control ; xx.x (x.x) ; ,None,None,2,3,,no
2866,2775018,Table 1,BaselineCharacteristic,,Total ; xx.x (x.x) ; ,None,None,2,4,,no
2866,2775018,Table 1,BaselineCharacteristic,Female Sex (%),Characteristics ; Mean Age ;  ; ,None,None,3,0,,no
2866,2775018,Table 1,BaselineCharacteristic,, ;  ;  ; ,None,None,3,1,,no
2866,2775018,Table 1,BaselineCharacteristic,x (xx),Acupuncture ; xx.x (x.x) ;  ; ,None,None,3,2,,yes
2866,2775018,Table 1,BaselineCharacteristic,x (xx),Control ; xx.x (x.x) ;  ; ,None,None,3,3,,yes
2866,2775018,Table 1,BaselineCharacteristic,xx (xx),Total ; xx.x (x.x) ;  ; ,None,None,3,4,,yes
2866,2775018,Table 1,BaselineCharacteristic,,Characteristics ; Mean Age ;  ; Female Sex (%) ; ,None,None,4,0,,no
2866,2775018,Table 1,BaselineCharacteristic,, ;  ;  ;  ; ,None,None,4,1,,no
2866,2775018,Table 1,BaselineCharacteristic,,Acupuncture ; xx.x (x.x) ;  ; x (xx) ; ,None,None,4,2,,no
2866,2775018,Table 1,BaselineCharacteristic,,Control ; xx.x (x.x) ;  ; x (xx) ; ,None,None,4,3,,no
2866,2775018,Table 1,BaselineCharacteristic,,Total ; xx.x (x.x) ;  ; xx (xx) ; ,None,None,4,4,,no
2866,2775018,Table 1,BaselineCharacteristic,Ethnicity (%),Characteristics ; Mean Age ;  ; Female Sex (%) ;  ; ,None,None,5,0,,no
2866,2775018,Table 1,BaselineCharacteristic,White, ;  ;  ;  ;  ; ,None,None,5,1,,no
2866,2775018,Table 1,BaselineCharacteristic,xx (xxx),Acupuncture ; xx.x (x.x) ;  ; x (xx) ;  ; ,None,None,5,2,,no
2866,2775018,Table 1,BaselineCharacteristic,xx(xxx),Control ; xx.x (x.x) ;  ; x (xx) ;  ; ,None,None,5,3,,no
2866,2775018,Table 1,BaselineCharacteristic,xx(xxx),Total ; xx.x (x.x) ;  ; xx (xx) ;  ; ,None,None,5,4,,no
2866,2775018,Table 1,BaselineCharacteristic,,Characteristics ; Mean Age ;  ; Female Sex (%) ;  ; Ethnicity (%) ; ,None,None,6,0,,no
2866,2775018,Table 1,BaselineCharacteristic,, ;  ;  ;  ;  ; White ; ,None,None,6,1,,no
2866,2775018,Table 1,BaselineCharacteristic,,Acupuncture ; xx.x (x.x) ;  ; x (xx) ;  ; xx (xxx) ; ,None,None,6,2,,no
2866,2775018,Table 1,BaselineCharacteristic,,Control ; xx.x (x.x) ;  ; x (xx) ;  ; xx(xxx) ; ,None,None,6,3,,no
2866,2775018,Table 1,BaselineCharacteristic,,Total ; xx.x (x.x) ;  ; xx (xx) ;  ; xx(xxx) ; ,None,None,6,4,,no
2866,2775018,Table 1,BaselineCharacteristic,Employment History (%),Characteristics ; Mean Age ;  ; Female Sex (%) ;  ; Ethnicity (%) ;  ; ,None,None,7,0,,no
2866,2775018,Table 1,BaselineCharacteristic,, ;  ;  ;  ;  ; White ;  ; ,None,None,7,1,,no
2866,2775018,Table 1,BaselineCharacteristic,,Acupuncture ; xx.x (x.x) ;  ; x (xx) ;  ; xx (xxx) ;  ; ,None,None,7,2,,no
2866,2775018,Table 1,BaselineCharacteristic,,Control ; xx.x (x.x) ;  ; x (xx) ;  ; xx(xxx) ;  ; ,None,None,7,3,,no
2866,2775018,Table 1,BaselineCharacteristic,,Total ; xx.x (x.x) ;  ; xx (xx) ;  ; xx(xxx) ;  ; ,None,None,7,4,,no
2866,2775018,Table 1,BaselineCharacteristic,,Characteristics ; Mean Age ;  ; Female Sex (%) ;  ; Ethnicity (%) ;  ; ,None,None,8,0,,no
2866,2775018,Table 1,BaselineCharacteristic,, ;  ;  ;  ;  ; White ;  ; ,None,None,8,1,,no
2866,2775018,Table 1,BaselineCharacteristic,,Acupuncture ; xx.x (x.x) ;  ; x (xx) ;  ; xx (xxx) ;  ; ,None,None,8,2,,no
2866,2775018,Table 1,BaselineCharacteristic,,Control ; xx.x (x.x) ;  ; x (xx) ;  ; xx(xxx) ;  ; ,None,None,8,3,,no
2866,2775018,Table 1,BaselineCharacteristic,,Total ; xx.x (x.x) ;  ; xx (xx) ;  ; xx(xxx) ;  ; ,None,None,8,4,,no
2866,2775018,Table 1,BaselineCharacteristic,,Characteristics ; Mean Age ;  ; Female Sex (%) ;  ; Ethnicity (%) ;  ; ,,,9,0,,no
2866,2775018,Table 1,BaselineCharacteristic,Employed part-time, ;  ;  ;  ;  ; White ;  ; ,,,9,1,,no
2866,2775018,Table 1,BaselineCharacteristic,x (x),Acupuncture ; xx.x (x.x) ;  ; x (xx) ;  ; xx (xxx) ;  ; ,,,9,2,,no
2866,2775018,Table 1,BaselineCharacteristic,x (x),Control ; xx.x (x.x) ;  ; x (xx) ;  ; xx(xxx) ;  ; ,,,9,3,,no
2866,2775018,Table 1,BaselineCharacteristic,x (x.x),Total ; xx.x (x.x) ;  ; xx (xx) ;  ; xx(xxx) ;  ; ,,,9,4,,no
2866,2775018,Table 1,BaselineCharacteristic,,Characteristics ; Mean Age ;  ; Female Sex (%) ;  ; Ethnicity (%) ;  ; ,None,None,10,0,,no
2866,2775018,Table 1,BaselineCharacteristic,, ;  ;  ;  ;  ; White ;  ; ,None,None,10,1,,no
2866,2775018,Table 1,BaselineCharacteristic,,Acupuncture ; xx.x (x.x) ;  ; x (xx) ;  ; xx (xxx) ;  ; ,None,None,10,2,,no
2866,2775018,Table 1,BaselineCharacteristic,,Control ; xx.x (x.x) ;  ; x (xx) ;  ; xx(xxx) ;  ; ,None,None,10,3,,no
2866,2775018,Table 1,BaselineCharacteristic,,Total ; xx.x (x.x) ;  ; xx (xx) ;  ; xx(xxx) ;  ; ,None,None,10,4,,no
2866,2775018,Table 1,BaselineCharacteristic,,Characteristics ; Mean Age ;  ; Female Sex (%) ;  ; Ethnicity (%) ;  ; ,,,11,0,,no
2866,2775018,Table 1,BaselineCharacteristic,Employed full-time, ;  ;  ;  ;  ; White ;  ; ,,,11,1,,no
2866,2775018,Table 1,BaselineCharacteristic,x (xx),Acupuncture ; xx.x (x.x) ;  ; x (xx) ;  ; xx (xxx) ;  ; ,,,11,2,,no
2866,2775018,Table 1,BaselineCharacteristic,x (xx),Control ; xx.x (x.x) ;  ; x (xx) ;  ; xx(xxx) ;  ; ,,,11,3,,no
2866,2775018,Table 1,BaselineCharacteristic,x (xx),Total ; xx.x (x.x) ;  ; xx (xx) ;  ; xx(xxx) ;  ; ,,,11,4,,no
2866,2775018,Table 1,BaselineCharacteristic,,Characteristics ; Mean Age ;  ; Female Sex (%) ;  ; Ethnicity (%) ;  ; ,None,None,12,0,,no
2866,2775018,Table 1,BaselineCharacteristic,, ;  ;  ;  ;  ; White ;  ; ,None,None,12,1,,no
2866,2775018,Table 1,BaselineCharacteristic,,Acupuncture ; xx.x (x.x) ;  ; x (xx) ;  ; xx (xxx) ;  ; ,None,None,12,2,,no
2866,2775018,Table 1,BaselineCharacteristic,,Control ; xx.x (x.x) ;  ; x (xx) ;  ; xx(xxx) ;  ; ,None,None,12,3,,no
2866,2775018,Table 1,BaselineCharacteristic,,Total ; xx.x (x.x) ;  ; xx (xx) ;  ; xx(xxx) ;  ; ,None,None,12,4,,no
2866,2775018,Table 1,BaselineCharacteristic,,Characteristics ; Mean Age ;  ; Female Sex (%) ;  ; Ethnicity (%) ;  ; ,,,13,0,,no
2866,2775018,Table 1,BaselineCharacteristic,Self employed, ;  ;  ;  ;  ; White ;  ; ,,,13,1,,no
2866,2775018,Table 1,BaselineCharacteristic,x (x.x),Acupuncture ; xx.x (x.x) ;  ; x (xx) ;  ; xx (xxx) ;  ; ,,,13,2,,no
2866,2775018,Table 1,BaselineCharacteristic,x (x),Control ; xx.x (x.x) ;  ; x (xx) ;  ; xx(xxx) ;  ; ,,,13,3,,no
2866,2775018,Table 1,BaselineCharacteristic,x (x.x),Total ; xx.x (x.x) ;  ; xx (xx) ;  ; xx(xxx) ;  ; ,,,13,4,,no
2866,2775018,Table 1,BaselineCharacteristic,,Characteristics ; Mean Age ;  ; Female Sex (%) ;  ; Ethnicity (%) ;  ; ,None,None,14,0,,no
2866,2775018,Table 1,BaselineCharacteristic,, ;  ;  ;  ;  ; White ;  ; ,None,None,14,1,,no
2866,2775018,Table 1,BaselineCharacteristic,,Acupuncture ; xx.x (x.x) ;  ; x (xx) ;  ; xx (xxx) ;  ; ,None,None,14,2,,no
2866,2775018,Table 1,BaselineCharacteristic,,Control ; xx.x (x.x) ;  ; x (xx) ;  ; xx(xxx) ;  ; ,None,None,14,3,,no
2866,2775018,Table 1,BaselineCharacteristic,,Total ; xx.x (x.x) ;  ; xx (xx) ;  ; xx(xxx) ;  ; ,None,None,14,4,,no
2866,2775018,Table 1,BaselineCharacteristic,,Characteristics ; Mean Age ;  ; Female Sex (%) ;  ; Ethnicity (%) ;  ; ,,,15,0,,no
2866,2775018,Table 1,BaselineCharacteristic,Retired, ;  ;  ;  ;  ; White ;  ; ,,,15,1,,no
2866,2775018,Table 1,BaselineCharacteristic,x (xx),Acupuncture ; xx.x (x.x) ;  ; x (xx) ;  ; xx (xxx) ;  ; ,,,15,2,,no
2866,2775018,Table 1,BaselineCharacteristic,xx (xx),Control ; xx.x (x.x) ;  ; x (xx) ;  ; xx(xxx) ;  ; ,,,15,3,,no
2866,2775018,Table 1,BaselineCharacteristic,xx (xx),Total ; xx.x (x.x) ;  ; xx (xx) ;  ; xx(xxx) ;  ; ,,,15,4,,no
2866,2775018,Table 1,BaselineCharacteristic,,Characteristics ; Mean Age ;  ; Female Sex (%) ;  ; Ethnicity (%) ;  ; ,None,None,16,0,,no
2866,2775018,Table 1,BaselineCharacteristic,, ;  ;  ;  ;  ; White ;  ; ,None,None,16,1,,no
2866,2775018,Table 1,BaselineCharacteristic,,Acupuncture ; xx.x (x.x) ;  ; x (xx) ;  ; xx (xxx) ;  ; ,None,None,16,2,,no
2866,2775018,Table 1,BaselineCharacteristic,,Control ; xx.x (x.x) ;  ; x (xx) ;  ; xx(xxx) ;  ; ,None,None,16,3,,no
2866,2775018,Table 1,BaselineCharacteristic,,Total ; xx.x (x.x) ;  ; xx (xx) ;  ; xx(xxx) ;  ; ,None,None,16,4,,no
2866,2775018,Table 1,BaselineCharacteristic,,Characteristics ; Mean Age ;  ; Female Sex (%) ;  ; Ethnicity (%) ;  ; ,,,17,0,,no
2866,2775018,Table 1,BaselineCharacteristic,Not employed but seeking work, ;  ;  ;  ;  ; White ;  ; ,,,17,1,,no
2866,2775018,Table 1,BaselineCharacteristic,x (x.x),Acupuncture ; xx.x (x.x) ;  ; x (xx) ;  ; xx (xxx) ;  ; ,,,17,2,,no
2866,2775018,Table 1,BaselineCharacteristic,x (x),Control ; xx.x (x.x) ;  ; x (xx) ;  ; xx(xxx) ;  ; ,,,17,3,,no
