@relation learnngCellDatasetGender

@attribute ArticleId numeric
@attribute PMCid numeric
@attribute TableName String
@attribute SpecPragmatics {BaselineCharacteristic}
@attribute CellContent String
@attribute Header String
@attribute Stub String
@attribute SuperRow String
@attribute rowN numeric
@attribute columnN numeric
@attribute function numeric
@attribute hasGender {no,yes}

@data
4539,3231981,'Table 1',BaselineCharacteristic,x,'n° ; x ;  ; x ;  ; x ;  ; x ;  ; ',None,None,9,0,?,no
4539,3231981,'Table 1',BaselineCharacteristic,xx,'Age (year) ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; ',None,None,9,1,?,no
4539,3231981,'Table 1',BaselineCharacteristic,M,'Gender ; F ;  ; F ;  ; F ;  ; M ;  ; ',None,None,9,2,?,no
4539,3231981,'Table 1',BaselineCharacteristic,x,'Duration of dialysis (years) ; x ;  ; x ;  ; x ;  ; x ;  ; ',None,None,9,3,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'Diabetes melitus type II','Cause of renal failure ; SLE ;  ; Atherosclerotic nephropathy ;  ; Interstitial nephrotoxic nephritis (Ciclosporin) ;  ; Atherosclerotic nephropathy ;  ; ',None,None,9,4,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'Triacetate (TRICEAxxx-Baxter)','Dialysis membrane ; Polysufone (ARYLANE Hx - Hospal) ;  ; Diacetate (DICEAxxx-Baxter) ;  ; PMMA (BKFxx-Toray) ;  ; Diacetate (DICEA xxx-Baxter) ;  ; ',None,None,9,5,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'x h × x/Week','Modality of dialysis ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; ',None,None,9,6,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'Old age, diabetes, pace-maker, panhypotuitarism - Diastolic dvsfunction','Risks factors for dialysis hypotension ; Long duration of dialysis (x years), SLE still active treated by steroïds and ciclosporin - Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy - Diastolic dysfunction ;  ; Cardiac graft for ten years-Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy-Diastolic dysfunction ;  ; ',None,None,9,7,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'n° ; x ;  ; x ;  ; x ;  ; x ;  ; x ; ',None,None,10,0,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Age (year) ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ; ',None,None,10,1,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Gender ; F ;  ; F ;  ; F ;  ; M ;  ; M ; ',None,None,10,2,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Duration of dialysis (years) ; x ;  ; x ;  ; x ;  ; x ;  ; x ; ',None,None,10,3,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Cause of renal failure ; SLE ;  ; Atherosclerotic nephropathy ;  ; Interstitial nephrotoxic nephritis (Ciclosporin) ;  ; Atherosclerotic nephropathy ;  ; Diabetes melitus type II ; ',None,None,10,4,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Dialysis membrane ; Polysufone (ARYLANE Hx - Hospal) ;  ; Diacetate (DICEAxxx-Baxter) ;  ; PMMA (BKFxx-Toray) ;  ; Diacetate (DICEA xxx-Baxter) ;  ; Triacetate (TRICEAxxx-Baxter) ; ',None,None,10,5,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Modality of dialysis ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ; ',None,None,10,6,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Risks factors for dialysis hypotension ; Long duration of dialysis (x years), SLE still active treated by steroïds and ciclosporin - Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy - Diastolic dysfunction ;  ; Cardiac graft for ten years-Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy-Diastolic dysfunction ;  ; Old age, diabetes, pace-maker, panhypotuitarism - Diastolic dvsfunction ; ',None,None,10,7,?,no
4539,3231981,'Table 1',BaselineCharacteristic,x,'n° ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; ',None,None,11,0,?,no
4539,3231981,'Table 1',BaselineCharacteristic,xx,'Age (year) ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; ',None,None,11,1,?,no
4539,3231981,'Table 1',BaselineCharacteristic,F,'Gender ; F ;  ; F ;  ; F ;  ; M ;  ; M ;  ; ',None,None,11,2,?,no
4539,3231981,'Table 1',BaselineCharacteristic,x,'Duration of dialysis (years) ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; ',None,None,11,3,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'Renal and urologic tuberculosis','Cause of renal failure ; SLE ;  ; Atherosclerotic nephropathy ;  ; Interstitial nephrotoxic nephritis (Ciclosporin) ;  ; Atherosclerotic nephropathy ;  ; Diabetes melitus type II ;  ; ',None,None,11,4,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'Diacetate (DICEA xxx-Baxter)','Dialysis membrane ; Polysufone (ARYLANE Hx - Hospal) ;  ; Diacetate (DICEAxxx-Baxter) ;  ; PMMA (BKFxx-Toray) ;  ; Diacetate (DICEA xxx-Baxter) ;  ; Triacetate (TRICEAxxx-Baxter) ;  ; ',None,None,11,5,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'x hxx × x/Week','Modality of dialysis ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; ',None,None,11,6,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'Very old age, severe ischemic and valvular cardiopathy - Diastolic dysfunction','Risks factors for dialysis hypotension ; Long duration of dialysis (x years), SLE still active treated by steroïds and ciclosporin - Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy - Diastolic dysfunction ;  ; Cardiac graft for ten years-Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy-Diastolic dysfunction ;  ; Old age, diabetes, pace-maker, panhypotuitarism - Diastolic dvsfunction ;  ; ',None,None,11,7,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'n° ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ; ',None,None,12,0,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Age (year) ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ; ',None,None,12,1,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Gender ; F ;  ; F ;  ; F ;  ; M ;  ; M ;  ; F ; ',None,None,12,2,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Duration of dialysis (years) ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ; ',None,None,12,3,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Cause of renal failure ; SLE ;  ; Atherosclerotic nephropathy ;  ; Interstitial nephrotoxic nephritis (Ciclosporin) ;  ; Atherosclerotic nephropathy ;  ; Diabetes melitus type II ;  ; Renal and urologic tuberculosis ; ',None,None,12,4,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Dialysis membrane ; Polysufone (ARYLANE Hx - Hospal) ;  ; Diacetate (DICEAxxx-Baxter) ;  ; PMMA (BKFxx-Toray) ;  ; Diacetate (DICEA xxx-Baxter) ;  ; Triacetate (TRICEAxxx-Baxter) ;  ; Diacetate (DICEA xxx-Baxter) ; ',None,None,12,5,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Modality of dialysis ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x hxx × x/Week ; ',None,None,12,6,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Risks factors for dialysis hypotension ; Long duration of dialysis (x years), SLE still active treated by steroïds and ciclosporin - Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy - Diastolic dysfunction ;  ; Cardiac graft for ten years-Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy-Diastolic dysfunction ;  ; Old age, diabetes, pace-maker, panhypotuitarism - Diastolic dvsfunction ;  ; Very old age, severe ischemic and valvular cardiopathy - Diastolic dysfunction ; ',None,None,12,7,?,no
4539,3231981,'Table 1',BaselineCharacteristic,x,'n° ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; ',None,None,13,0,?,no
4539,3231981,'Table 1',BaselineCharacteristic,xx,'Age (year) ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; ',None,None,13,1,?,no
4539,3231981,'Table 1',BaselineCharacteristic,M,'Gender ; F ;  ; F ;  ; F ;  ; M ;  ; M ;  ; F ;  ; ',None,None,13,2,?,no
4539,3231981,'Table 1',BaselineCharacteristic,x,'Duration of dialysis (years) ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; ',None,None,13,3,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'Atherosclerotic nephropathy','Cause of renal failure ; SLE ;  ; Atherosclerotic nephropathy ;  ; Interstitial nephrotoxic nephritis (Ciclosporin) ;  ; Atherosclerotic nephropathy ;  ; Diabetes melitus type II ;  ; Renal and urologic tuberculosis ;  ; ',None,None,13,4,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'Chemically modified Acetate (SMC xxx - Bellco)','Dialysis membrane ; Polysufone (ARYLANE Hx - Hospal) ;  ; Diacetate (DICEAxxx-Baxter) ;  ; PMMA (BKFxx-Toray) ;  ; Diacetate (DICEA xxx-Baxter) ;  ; Triacetate (TRICEAxxx-Baxter) ;  ; Diacetate (DICEA xxx-Baxter) ;  ; ',None,None,13,5,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'x × x h/Week','Modality of dialysis ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x hxx × x/Week ;  ; ',None,None,13,6,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'Old age, severe ischemic cardiopathy-Diastolic dysfunction','Risks factors for dialysis hypotension ; Long duration of dialysis (x years), SLE still active treated by steroïds and ciclosporin - Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy - Diastolic dysfunction ;  ; Cardiac graft for ten years-Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy-Diastolic dysfunction ;  ; Old age, diabetes, pace-maker, panhypotuitarism - Diastolic dvsfunction ;  ; Very old age, severe ischemic and valvular cardiopathy - Diastolic dysfunction ;  ; ',None,None,13,7,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'n° ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ; ',None,None,14,0,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Age (year) ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ; ',None,None,14,1,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Gender ; F ;  ; F ;  ; F ;  ; M ;  ; M ;  ; F ;  ; M ; ',None,None,14,2,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Duration of dialysis (years) ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ; ',None,None,14,3,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Cause of renal failure ; SLE ;  ; Atherosclerotic nephropathy ;  ; Interstitial nephrotoxic nephritis (Ciclosporin) ;  ; Atherosclerotic nephropathy ;  ; Diabetes melitus type II ;  ; Renal and urologic tuberculosis ;  ; Atherosclerotic nephropathy ; ',None,None,14,4,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Dialysis membrane ; Polysufone (ARYLANE Hx - Hospal) ;  ; Diacetate (DICEAxxx-Baxter) ;  ; PMMA (BKFxx-Toray) ;  ; Diacetate (DICEA xxx-Baxter) ;  ; Triacetate (TRICEAxxx-Baxter) ;  ; Diacetate (DICEA xxx-Baxter) ;  ; Chemically modified Acetate (SMC xxx - Bellco) ; ',None,None,14,5,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Modality of dialysis ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x hxx × x/Week ;  ; x × x h/Week ; ',None,None,14,6,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Risks factors for dialysis hypotension ; Long duration of dialysis (x years), SLE still active treated by steroïds and ciclosporin - Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy - Diastolic dysfunction ;  ; Cardiac graft for ten years-Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy-Diastolic dysfunction ;  ; Old age, diabetes, pace-maker, panhypotuitarism - Diastolic dvsfunction ;  ; Very old age, severe ischemic and valvular cardiopathy - Diastolic dysfunction ;  ; Old age, severe ischemic cardiopathy-Diastolic dysfunction ; ',None,None,14,7,?,no
4539,3231981,'Table 1',BaselineCharacteristic,x,'n° ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; ',None,None,15,0,?,no
4539,3231981,'Table 1',BaselineCharacteristic,xx,'Age (year) ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; ',None,None,15,1,?,no
4539,3231981,'Table 1',BaselineCharacteristic,M,'Gender ; F ;  ; F ;  ; F ;  ; M ;  ; M ;  ; F ;  ; M ;  ; ',None,None,15,2,?,no
4539,3231981,'Table 1',BaselineCharacteristic,x,'Duration of dialysis (years) ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; ',None,None,15,3,?,no
4539,3231981,'Table 1',BaselineCharacteristic,Myeloma,'Cause of renal failure ; SLE ;  ; Atherosclerotic nephropathy ;  ; Interstitial nephrotoxic nephritis (Ciclosporin) ;  ; Atherosclerotic nephropathy ;  ; Diabetes melitus type II ;  ; Renal and urologic tuberculosis ;  ; Atherosclerotic nephropathy ;  ; ',None,None,15,4,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'Triacetate (TRICEAxxx-Baxter)','Dialysis membrane ; Polysufone (ARYLANE Hx - Hospal) ;  ; Diacetate (DICEAxxx-Baxter) ;  ; PMMA (BKFxx-Toray) ;  ; Diacetate (DICEA xxx-Baxter) ;  ; Triacetate (TRICEAxxx-Baxter) ;  ; Diacetate (DICEA xxx-Baxter) ;  ; Chemically modified Acetate (SMC xxx - Bellco) ;  ; ',None,None,15,5,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'x hxx × x/Week','Modality of dialysis ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x hxx × x/Week ;  ; x × x h/Week ;  ; ',None,None,15,6,?,no
4539,3231981,'Table 1',BaselineCharacteristic,'Old age, severe ischemic cardiopathy, arythmia secondary to atrial fibrillation - chemotherapy for myeloma - Diastolic dysfunction','Risks factors for dialysis hypotension ; Long duration of dialysis (x years), SLE still active treated by steroïds and ciclosporin - Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy - Diastolic dysfunction ;  ; Cardiac graft for ten years-Diastolic dysfunction ;  ; Very old age, severe ischemic cardiopathy-Diastolic dysfunction ;  ; Old age, diabetes, pace-maker, panhypotuitarism - Diastolic dvsfunction ;  ; Very old age, severe ischemic and valvular cardiopathy - Diastolic dysfunction ;  ; Old age, severe ischemic cardiopathy-Diastolic dysfunction ;  ; ',None,None,15,7,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'n° ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ; ',None,None,16,0,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Age (year) ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ;  ; xx ; ',None,None,16,1,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Gender ; F ;  ; F ;  ; F ;  ; M ;  ; M ;  ; F ;  ; M ;  ; M ; ',None,None,16,2,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Duration of dialysis (years) ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ;  ; x ; ',None,None,16,3,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Cause of renal failure ; SLE ;  ; Atherosclerotic nephropathy ;  ; Interstitial nephrotoxic nephritis (Ciclosporin) ;  ; Atherosclerotic nephropathy ;  ; Diabetes melitus type II ;  ; Renal and urologic tuberculosis ;  ; Atherosclerotic nephropathy ;  ; Myeloma ; ',None,None,16,4,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Dialysis membrane ; Polysufone (ARYLANE Hx - Hospal) ;  ; Diacetate (DICEAxxx-Baxter) ;  ; PMMA (BKFxx-Toray) ;  ; Diacetate (DICEA xxx-Baxter) ;  ; Triacetate (TRICEAxxx-Baxter) ;  ; Diacetate (DICEA xxx-Baxter) ;  ; Chemically modified Acetate (SMC xxx - Bellco) ;  ; Triacetate (TRICEAxxx-Baxter) ; ',None,None,16,5,?,no
4539,3231981,'Table 1',BaselineCharacteristic,?,'Modality of dialysis ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x h × x/Week ;  ; x hxx × x/Week ;  ; x × x h/Week ;  ; x hxx × x/Week ; ',None,None,16,6,?,no
4585,3247194,'Table 1',BaselineCharacteristic,Characteristic,?,None,None,0,0,?,no
4585,3247194,'Table 1',BaselineCharacteristic,Characteristic,?,None,None,0,1,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'COPD Subjects',?,None,None,0,2,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'Smoker Controls',?,None,None,0,3,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'Non-smoker Controls',?,None,None,0,4,?,no
4585,3247194,'Table 1',BaselineCharacteristic,Number,'Characteristic ; ',None,None,1,0,?,no
4585,3247194,'Table 1',BaselineCharacteristic,Number,'Characteristic ; ',None,None,1,1,?,no
4585,3247194,'Table 1',BaselineCharacteristic,xxx,'COPD Subjects ; ',None,None,1,2,?,no
4585,3247194,'Table 1',BaselineCharacteristic,xx,'Smoker Controls ; ',None,None,1,3,?,no
4585,3247194,'Table 1',BaselineCharacteristic,xx,'Non-smoker Controls ; ',None,None,1,4,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Characteristic ; Number ; ',None,None,2,0,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Characteristic ; Number ; ',None,None,2,1,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'COPD Subjects ; xxx ; ',None,None,2,2,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Smoker Controls ; xx ; ',None,None,2,3,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Non-smoker Controls ; xx ; ',None,None,2,4,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'Age (yrs)','Characteristic ; Number ;  ; ',None,None,3,0,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'Age (yrs)','Characteristic ; Number ;  ; ',None,None,3,1,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'xx.x (x.x)','COPD Subjects ; xxx ;  ; ',None,None,3,2,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'xx.x (x.x)','Smoker Controls ; xx ;  ; ',None,None,3,3,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'xx.x (x.x)','Non-smoker Controls ; xx ;  ; ',None,None,3,4,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Characteristic ; Number ;  ; Age (yrs) ; ',None,None,4,0,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Characteristic ; Number ;  ; Age (yrs) ; ',None,None,4,1,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'COPD Subjects ; xxx ;  ; xx.x (x.x) ; ',None,None,4,2,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Smoker Controls ; xx ;  ; xx.x (x.x) ; ',None,None,4,3,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Non-smoker Controls ; xx ;  ; xx.x (x.x) ; ',None,None,4,4,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'Male (\%)','Characteristic ; Number ;  ; Age (yrs) ;  ; ',None,None,5,0,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'Male (\%)','Characteristic ; Number ;  ; Age (yrs) ;  ; ',None,None,5,1,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'xx\%','COPD Subjects ; xxx ;  ; xx.x (x.x) ;  ; ',None,None,5,2,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'xx\%','Smoker Controls ; xx ;  ; xx.x (x.x) ;  ; ',None,None,5,3,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'xx\%','Non-smoker Controls ; xx ;  ; xx.x (x.x) ;  ; ',None,None,5,4,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ; ',None,None,6,0,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ; ',None,None,6,1,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'COPD Subjects ; xxx ;  ; xx.x (x.x) ;  ; xx\% ; ',None,None,6,2,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Smoker Controls ; xx ;  ; xx.x (x.x) ;  ; xx\% ; ',None,None,6,3,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Non-smoker Controls ; xx ;  ; xx.x (x.x) ;  ; xx\% ; ',None,None,6,4,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'Smoking, pack-years','Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ;  ; ',None,None,7,0,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'Smoking, pack-years','Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ;  ; ',None,None,7,1,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'xx.x (xx.x)','COPD Subjects ; xxx ;  ; xx.x (x.x) ;  ; xx\% ;  ; ',None,None,7,2,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'xx.x (xx.x)','Smoker Controls ; xx ;  ; xx.x (x.x) ;  ; xx\% ;  ; ',None,None,7,3,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'x.x (x.x)','Non-smoker Controls ; xx ;  ; xx.x (x.x) ;  ; xx\% ;  ; ',None,None,7,4,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ;  ; Smoking, pack-years ; ',None,None,8,0,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ;  ; Smoking, pack-years ; ',None,None,8,1,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'COPD Subjects ; xxx ;  ; xx.x (x.x) ;  ; xx\% ;  ; xx.x (xx.x) ; ',None,None,8,2,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Smoker Controls ; xx ;  ; xx.x (x.x) ;  ; xx\% ;  ; xx.x (xx.x) ; ',None,None,8,3,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Non-smoker Controls ; xx ;  ; xx.x (x.x) ;  ; xx\% ;  ; x.x (x.x) ; ',None,None,8,4,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'FEVx \% predicted','Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ;  ; Smoking, pack-years ;  ; ',None,None,9,0,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'FEVx \% predicted','Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ;  ; Smoking, pack-years ;  ; ',None,None,9,1,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'xx.x (xx.x)','COPD Subjects ; xxx ;  ; xx.x (x.x) ;  ; xx\% ;  ; xx.x (xx.x) ;  ; ',None,None,9,2,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'xxx.x (xx.x)','Smoker Controls ; xx ;  ; xx.x (x.x) ;  ; xx\% ;  ; xx.x (xx.x) ;  ; ',None,None,9,3,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'xxx.x (xx.x)','Non-smoker Controls ; xx ;  ; xx.x (x.x) ;  ; xx\% ;  ; x.x (x.x) ;  ; ',None,None,9,4,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ;  ; Smoking, pack-years ;  ; FEVx \% predicted ; ',None,None,10,0,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ;  ; Smoking, pack-years ;  ; FEVx \% predicted ; ',None,None,10,1,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'COPD Subjects ; xxx ;  ; xx.x (x.x) ;  ; xx\% ;  ; xx.x (xx.x) ;  ; xx.x (xx.x) ; ',None,None,10,2,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Smoker Controls ; xx ;  ; xx.x (x.x) ;  ; xx\% ;  ; xx.x (xx.x) ;  ; xxx.x (xx.x) ; ',None,None,10,3,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Non-smoker Controls ; xx ;  ; xx.x (x.x) ;  ; xx\% ;  ; x.x (x.x) ;  ; xxx.x (xx.x) ; ',None,None,10,4,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'\% Low attenuation area on CT (< -xxxHU)','Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ;  ; Smoking, pack-years ;  ; FEVx \% predicted ;  ; ',None,None,11,0,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'\% Low attenuation area on CT (< -xxxHU)','Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ;  ; Smoking, pack-years ;  ; FEVx \% predicted ;  ; ',None,None,11,1,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'xx.x (xx.x)','COPD Subjects ; xxx ;  ; xx.x (x.x) ;  ; xx\% ;  ; xx.x (xx.x) ;  ; xx.x (xx.x) ;  ; ',None,None,11,2,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'x.x (x.x)','Smoker Controls ; xx ;  ; xx.x (x.x) ;  ; xx\% ;  ; xx.x (xx.x) ;  ; xxx.x (xx.x) ;  ; ',None,None,11,3,?,no
4585,3247194,'Table 1',BaselineCharacteristic,'x.x (x.x)','Non-smoker Controls ; xx ;  ; xx.x (x.x) ;  ; xx\% ;  ; x.x (x.x) ;  ; xxx.x (xx.x) ;  ; ',None,None,11,4,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ;  ; Smoking, pack-years ;  ; FEVx \% predicted ;  ; \% Low attenuation area on CT (< -xxxHU) ; ',None,None,12,0,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Characteristic ; Number ;  ; Age (yrs) ;  ; Male (\%) ;  ; Smoking, pack-years ;  ; FEVx \% predicted ;  ; \% Low attenuation area on CT (< -xxxHU) ; ',None,None,12,1,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'COPD Subjects ; xxx ;  ; xx.x (x.x) ;  ; xx\% ;  ; xx.x (xx.x) ;  ; xx.x (xx.x) ;  ; xx.x (xx.x) ; ',None,None,12,2,?,no
4585,3247194,'Table 1',BaselineCharacteristic,?,'Smoker Controls ; xx ;  ; xx.x (x.x) ;  ; xx\% ;  ; xx.x (xx.x) ;  ; xxx.x (xx.x) ;  ; x.x (x.x) ; ',None,None,12,3,?,no
