SpecId,TableName,TableCaption,Drug1,Drug2
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,maprotilin
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,selective serotonin reuptake inhibitors
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,ssris
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,sertraline
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,biguanides
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,meglitinides
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,sulfonylureas
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,thiazolidinediones
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,insulin
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,antidiabetic agents
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,cardiac glycosides
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,ketamine
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,methyl xanthine
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,methylxanthine
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,bronchodilators
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,theophylline
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,agent
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,sympathomimetics
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,chloral
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,aminosalicylate
1083d90e-398e-4c8f-99a7-4ddf377ffffe,Table 2,Table 2. Drug-Thyroidal Axis Interactions,Synthroid,thiazide diuretics
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,antiviral agents
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,mg
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,non nucleoside reverse transcriptase inhibitors
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,nnrti
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,delavirdine
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,efavirenz
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,etravirine
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,nevirapine
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,ritonavir
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,protease inhibitors
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,darunavir ritonavir
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,lopinavir ritonavir
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,atazanavir ritonavir
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,fosamprenavir ritonavir
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,atazanavir
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,fosamprenavir
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,indinavir
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,nelfinavir
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,agent
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,antacids
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,aluminium
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,aluminum
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,magnesium hydroxide
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,calcium carbonate
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,antimycobacterials
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,azole antifungal agents
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,macrolide
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,ketolide
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,methadone
03880372-2c68-45c6-a53a-f420c49541d6,Table 4,Table 4: Established and Other Potentially Significant Drug Interactions: Alterations in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction [see Clinical Pharmacology (12.3)],EDURANT,narcotic analgesics
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,salicylate
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,other drugs
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,sulfonylureas
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,methotrexate
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,oral anticoagulants
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,corticosteroids
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,acidifying agents
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,agent
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,salicylates
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,heparin
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,pyrazinamide
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,uricosuric agents
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,hydroxyindoleacetic acid
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,acetone bodies
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,acetone
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,ketone
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,ketone bodies
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,oh
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,vanilmandelic acid
129ccc6e-4eb2-495d-8583-427cb223b783,Table 0,Table without label,Salicylic Acid,uric acid
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,cimetidine
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,delavirdine
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,fluconazole
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,isoniazid
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,itraconazole
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,ketoconazole
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,methadone
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,quinidine
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,ritonavir
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,sildenafil
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,hypericum perforatum
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,hypericin
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,stavudine
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,trimethoprim sulfamethoxazole
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,zidovudine
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,zidovudine lamivudine
01c5574c-1056-49c6-af20-e950db3f4139,Table 1,"Table 2: Drug Interactions: Pharmacokinetic Parameters for Indinavir in the Presence of the Coadministered Drug (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,xtc
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,efavirenz
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,ortho novum
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,ethinyl estradiol
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,isoniazid
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,norethindrone
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,mg
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,indinavir
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,ritonavir
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,saquinavir
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,sildenafil
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,theophylline
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,trimethoprim sulfamethoxazole
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,vardenafil
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,zidovudine
01c5574c-1056-49c6-af20-e950db3f4139,Table 2,"Table 3: Drug Interactions: Pharmacokinetic Parameters for Coadministered Drug in the Presence of Indinavir (See PRECAUTIONS, Table 9 for Recommended Alterations in Dose or Regimen)",CRIXIVAN,zidovudine lamivudine
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,alfuzosin
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,adrenoreceptor antagonist
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,antiarrhythmics
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,amiodarone
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,antimycobacterial
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,dihydroergotamine
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,ergonovine
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,ergotamine
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,methylergonovine
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,ergot derivatives
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,agent
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,cisapride
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,hypericum perforatum
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,lovastatin
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,simvastatin
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,rosuvastatin
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,hmg coa reductase inhibitors
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,neuroleptic
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,pimozide
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,sildenafil
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,atazanavir
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,protease inhibitor
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,sedative hypnotics
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,midazolam
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,triazolam
01c5574c-1056-49c6-af20-e950db3f4139,Table 7,Table 8: Drugs That Should Not Be Coadministered with CRIXIVAN,CRIXIVAN,alprazolam
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,antiviral agents
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,delavirdine
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,didanosine
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,efavirenz
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,nelfinavir
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,nevirapine
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,ritonavir
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,saquinavir
01c5574c-1056-49c6-af20-e950db3f4139,Table 8,"Table 9: Established and Other Potentially Significant Drug Interactions: Alteration in Dose or Regimen May Be Recommended Based on Drug Interaction Studies or Predicted Interaction (See also CLINICAL PHARMACOLOGY for magnitude of interaction, WARNINGS and DOSAGE AND ADMINISTRATION.)",CRIXIVAN,agent
